osmid,remap_id
245130900,620
245132377,621
245133412,622
245133700,623
245133813,624
245135143,625
245135152,626
245135155,627
245135157,628
245135162,629
245135250,630
245135251,631
245135373,632
245135551,633
245135649,634
245135651,635
245135654,636
245135657,637
245135900,638
245135914,639
245136179,640
245136226,641
245136257,642
245136456,643
245136825,644
245136826,645
245136886,646
245136934,647
245136935,648
245136936,649
245137005,650
245137072,651
245138070,652
245138077,653
245138078,654
245140925,655
245141204,656
245141259,657
245141888,658
245142334,659
245142335,660
245142586,661
245143487,662
245145005,663
245145126,664
245145127,665
245145380,666
245145493,667
245145494,668
245145756,669
245146215,670
245146555,671
245148489,672
245148546,673
245148548,674
245149541,675
245150070,676
245150078,677
245150268,678
245150488,679
245150727,680
245150731,681
245150739,682
245150745,683
245150961,684
245151310,685
245151311,686
245151312,687
245151325,688
245151619,689
245151624,690
245154198,691
245154212,692
245154230,693
245154243,694
245154273,695
245154288,696
245154296,697
249348290,698
249560704,699
249560705,700
249560752,701
249560782,702
249560784,703
249560785,704
249560801,705
249560881,706
249560912,707
249560946,708
249560948,709
249561097,710
249561104,711
249780111,712
249780212,713
249780214,714
250040195,715
250041137,716
250458383,717
251125504,718
251125505,719
252367642,720
252852269,721
252852383,722
252852450,723
252852458,724
252852791,725
252852792,726
252852793,727
252852794,728
252852842,729
252852843,730
252852844,731
252853233,732
252853363,733
252853377,734
252853378,735
252853379,736
252853519,737
252853521,738
252853585,739
252853591,740
253123000,741
253123381,742
253123419,743
253127019,744
253184285,745
253184671,746
253721545,747
256832892,748
256832893,749
256832930,750
256832932,751
256833282,752
256833814,753
256836785,754
256836789,755
256837195,756
256875100,757
256875106,758
256875108,759
258969871,760
258969957,761
258970026,762
258970048,763
258970054,764
258970057,765
258970059,766
258970101,767
258970102,768
258970103,769
258970163,770
258970189,771
258970193,772
258970211,773
258970251,774
258970639,775
258970640,776
258971034,777
258971250,778
260329796,779
260329838,780
260560252,781
260560256,782
260560353,783
260726326,784
260726382,785
260726393,786
260726396,787
260726400,788
260726402,789
260726405,790
260726409,791
261615230,792
261615231,793
261615234,794
261615236,795
261615267,796
261615327,797
261615359,798
261615561,799
262259869,800
262259870,801
262259959,802
262773794,803
262773861,804
262774308,805
262774360,806
262774376,807
262774483,808
264602029,809
264602039,810
264602156,811
264602169,812
264602187,813
264602514,814
264602517,815
264602526,816
264602621,817
264602638,818
264602642,819
264602643,820
264602644,821
264602658,822
264602904,823
264825574,824
264825920,825
264826478,826
264827356,827
264827526,828
264827528,829
264827529,830
264827661,831
264827662,832
264827666,833
264827845,834
264827848,835
264827881,836
264827884,837
264827885,838
264828074,839
264838864,840
264838871,841
264838876,842
265709349,843
265709351,844
265710690,845
265710691,846
265710694,847
265710696,848
265710783,849
265710786,850
265711680,851
266108997,852
266109027,853
266109063,854
266109099,855
266109207,856
266109208,857
266109232,858
266109235,859
266109287,860
266109346,861
266109384,862
266109385,863
266109386,864
266109503,865
266109691,866
266109692,867
266109720,868
266109722,869
266109723,870
266109741,871
