osmid,remap_id
1719076658,1210
1719100455,1211
1719100461,1212
1719100473,1213
1719100478,1214
1719100488,1215
1719100527,1216
1719100529,1217
1719100531,1218
1719100533,1219
1719100534,1220
1719100567,1221
1719100569,1222
1719100571,1223
1719100573,1224
1719100584,1225
1943923741,1226
1943923748,1227
1943923806,1228
1943923865,1229
1943923876,1230
1943923910,1231
1943924186,1232
1943924233,1233
1943924419,1234
1943924445,1235
1943924564,1236
1943924609,1237
1943924613,1238
1943924622,1239
1943924632,1240
1943924638,1241
1943924676,1242
1943924719,1243
1943924723,1244
1943924727,1245
1943924757,1246
1943924758,1247
1943924771,1248
1943924798,1249
1943924877,1250
1943924900,1251
1943924960,1252
1943924962,1253
1943924964,1254
1943924966,1255
1943924975,1256
1943924979,1257
1943924992,1258
1943925043,1259
1943925045,1260
1943925091,1261
1943925095,1262
1943925113,1263
1943925142,1264
1943925146,1265
1943925156,1266
1943925179,1267
1943925184,1268
1943925203,1269
1943925205,1270
2162487689,1271
2162487691,1272
2162487694,1273
2162487701,1274
2162487702,1275
2162487709,1276
2162487712,1277
2162487719,1278
2168403085,1279
2168403088,1280
2168403091,1281
2168403092,1282
2168403093,1283
2168403094,1284
2168403095,1285
2168403097,1286
2168403098,1287
2168403099,1288
2168403100,1289
2168403101,1290
2168403102,1291
2168403103,1292
2168403104,1293
2168403105,1294
2168403108,1295
2168403109,1296
2168469638,1297
2168469657,1298
2168469663,1299
2168469672,1300
2168469689,1301
2168469707,1302
2168469708,1303
2168469709,1304
